Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,Traffic
2022-09-05 15:08:28,5448,58.26667,44.02,2022-09-05T15:08:26.656+0100,True,16,Yes
2022-09-05 15:08:29,8746,58.26667,44.02,2022-09-05T15:08:28.674+0100,True,16,Yes
2022-09-05 15:08:30,5500,58.26667,44.02,2022-09-05T15:08:28.674+0100,True,16,Yes
2022-09-05 15:08:31,5448,58.26667,44.02,2022-09-05T15:08:28.674+0100,True,16,Yes
2022-09-05 15:08:32,8694,58.26667,44.02,2022-09-05T15:08:30.784+0100,True,16,Yes
2022-09-05 15:08:33,281615,58.26667,44.02,2022-09-05T15:08:30.784+0100,True,16,Yes
2022-09-05 15:08:34,4692660,58.26667,44.02,2022-09-05T15:08:32.856+0100,True,16,Yes
2022-09-05 15:08:35,5500,58.26667,44.02,2022-09-05T15:08:32.856+0100,True,16,Yes
2022-09-05 15:08:36,8746,58.26667,44.02,2022-09-05T15:08:34.934+0100,True,16,Yes
2022-09-05 15:08:37,5448,58.26667,44.02,2022-09-05T15:08:34.934+0100,True,16,Yes
2022-09-05 15:08:38,8746,58.26667,44.02,2022-09-05T15:08:36.985+0100,True,16,Yes
2022-09-05 15:08:39,5500,58.26667,44.02,2022-09-05T15:08:36.985+0100,True,16,Yes
2022-09-05 15:08:40,14853,58.26667,44.02,2022-09-05T15:08:38.996+0100,True,16,Yes
2022-09-05 15:08:41,1925453,58.26667,44.02,2022-09-05T15:08:38.996+0100,True,16,Yes
2022-09-05 15:08:42,1498964,58.26667,44.02,2022-09-05T15:08:41.007+0100,True,16,Yes
2022-09-05 15:08:43,5500,58.26667,44.02,2022-09-05T15:08:41.007+0100,True,16,Yes
2022-09-05 15:08:44,8798,58.26667,44.02,2022-09-05T15:08:43.090+0100,True,16,Yes
2022-09-05 15:08:45,5589,58.26667,44.02,2022-09-05T15:08:43.090+0100,True,16,Yes
2022-09-05 15:08:46,8746,58.26667,44.02,2022-09-05T15:08:45.136+0100,True,16,Yes
2022-09-05 15:08:47,5448,58.26667,44.02,2022-09-05T15:08:45.136+0100,True,16,Yes
2022-09-05 15:08:48,8798,58.26667,44.02,2022-09-05T15:08:47.147+0100,True,16,Yes
2022-09-05 15:08:49,3716207,58.26667,44.02,2022-09-05T15:08:47.147+0100,True,16,Yes
2022-09-05 15:08:50,117474,58.26667,44.02,2022-09-05T15:08:49.164+0100,True,16,Yes
2022-09-05 15:08:51,5448,58.26667,44.02,2022-09-05T15:08:49.164+0100,True,16,Yes
2022-09-05 15:08:52,8694,58.26667,44.02,2022-09-05T15:08:51.197+0100,True,16,Yes
2022-09-05 15:08:53,5500,58.26667,44.02,2022-09-05T15:08:51.197+0100,True,16,Yes
2022-09-05 15:08:54,8746,58.26667,44.02,2022-09-05T15:08:53.286+0100,True,16,Yes
2022-09-05 15:08:55,5500,58.26667,44.02,2022-09-05T15:08:53.286+0100,True,16,Yes
2022-09-05 15:08:56,8694,58.26667,44.02,2022-09-05T15:08:55.299+0100,True,16,Yes
2022-09-05 15:08:57,3996357,58.26667,44.02,2022-09-05T15:08:55.299+0100,True,16,Yes
2022-09-05 15:08:58,8746,58.26667,44.02,2022-09-05T15:08:57.308+0100,True,16,Yes
2022-09-05 15:08:59,5500,58.26667,44.02,2022-09-05T15:08:57.308+0100,True,16,Yes
2022-09-05 15:09:00,8746,58.26667,44.02,2022-09-05T15:08:59.366+0100,True,16,Yes
2022-09-05 15:09:01,5448,58.26667,44.02,2022-09-05T15:08:59.366+0100,True,16,Yes
2022-09-05 15:09:02,8694,58.26667,44.02,2022-09-05T15:09:01.436+0100,True,16,Yes
2022-09-05 15:09:03,5448,58.26667,44.02,2022-09-05T15:09:01.436+0100,True,16,Yes
2022-09-05 15:09:04,8694,58.26667,44.02,2022-09-05T15:09:03.483+0100,True,16,Yes
2022-09-05 15:09:05,4832882,58.26667,44.02,2022-09-05T15:09:03.483+0100,True,16,Yes
2022-09-05 15:09:06,8694,58.26667,44.02,2022-09-05T15:09:05.626+0100,True,16,Yes
2022-09-05 15:09:07,5500,58.26667,44.02,2022-09-05T15:09:05.626+0100,True,16,Yes
2022-09-05 15:09:08,8694,58.26667,44.02,2022-09-05T15:09:07.639+0100,True,16,Yes
2022-09-05 15:09:09,5500,58.26667,44.02,2022-09-05T15:09:07.639+0100,True,16,Yes
2022-09-05 15:09:10,8694,58.26667,44.02,2022-09-05T15:09:09.745+0100,True,16,Yes
2022-09-05 15:09:11,5396,58.26667,44.02,2022-09-05T15:09:09.745+0100,True,16,Yes
2022-09-05 15:09:12,875566,58.26667,44.02,2022-09-05T15:09:11.767+0100,True,16,Yes
2022-09-05 15:09:13,4555230,58.26667,44.02,2022-09-05T15:09:11.767+0100,True,16,Yes
2022-09-05 15:09:14,8746,58.26667,44.02,2022-09-05T15:09:13.775+0100,True,16,Yes
2022-09-05 15:09:15,5396,58.26667,44.02,2022-09-05T15:09:13.775+0100,True,16,Yes
2022-09-05 15:09:16,8746,58.26667,44.02,2022-09-05T15:09:15.791+0100,True,16,Yes
2022-09-05 15:09:17,5500,58.26667,44.02,2022-09-05T15:09:15.791+0100,True,16,Yes
2022-09-05 15:09:18,8746,58.26667,44.02,2022-09-05T15:09:17.831+0100,True,16,Yes
2022-09-05 15:09:19,5500,58.26667,44.02,2022-09-05T15:09:17.831+0100,True,16,Yes
2022-09-05 15:09:20,2667434,58.26667,44.02,2022-09-05T15:09:17.831+0100,True,16,Yes
2022-09-05 15:09:21,1852738,58.26667,44.02,2022-09-05T15:09:19.875+0100,True,16,Yes
2022-09-05 15:09:22,5448,58.26667,44.02,2022-09-05T15:09:19.875+0100,True,16,Yes
2022-09-05 15:09:23,8746,58.26667,44.02,2022-09-05T15:09:21.970+0100,True,16,Yes
2022-09-05 15:09:24,5552,58.26667,44.02,2022-09-05T15:09:21.970+0100,True,16,Yes
2022-09-05 15:09:25,8835,58.26667,44.02,2022-09-05T15:09:24.032+0100,True,16,Yes
2022-09-05 15:09:26,5500,58.26667,44.02,2022-09-05T15:09:24.032+0100,True,16,Yes
2022-09-05 15:09:27,8694,58.26667,44.02,2022-09-05T15:09:26.037+0100,True,16,Yes
2022-09-05 15:09:28,4207393,58.26667,44.02,2022-09-05T15:09:26.037+0100,True,16,Yes
2022-09-05 15:09:29,8746,58.26667,44.02,2022-09-05T15:09:28.049+0100,True,16,Yes
2022-09-05 15:09:30,5903,58.26667,44.02,2022-09-05T15:09:28.049+0100,True,16,Yes
2022-09-05 15:09:31,8746,58.26667,44.02,2022-09-05T15:09:30.120+0100,True,16,Yes
2022-09-05 15:09:32,5396,58.26667,44.02,2022-09-05T15:09:30.120+0100,True,16,Yes
2022-09-05 15:09:33,8746,58.26667,44.02,2022-09-05T15:09:32.203+0100,True,16,Yes
2022-09-05 15:09:34,5500,58.26667,44.02,2022-09-05T15:09:32.203+0100,True,16,Yes
2022-09-05 15:09:35,8746,58.26667,44.02,2022-09-05T15:09:34.199+0100,True,16,Yes
2022-09-05 15:09:36,5500,58.26667,44.02,2022-09-05T15:09:34.199+0100,True,16,Yes
2022-09-05 15:09:37,2287136,58.26667,44.02,2022-09-05T15:09:36.233+0100,True,16,Yes
2022-09-05 15:09:38,2580895,58.26667,44.02,2022-09-05T15:09:36.233+0100,True,16,Yes
2022-09-05 15:09:39,8746,58.26667,44.02,2022-09-05T15:09:38.245+0100,True,16,Yes
2022-09-05 15:09:40,5500,58.26667,44.02,2022-09-05T15:09:38.245+0100,True,16,Yes
2022-09-05 15:09:41,8746,58.26667,44.02,2022-09-05T15:09:40.328+0100,True,16,Yes
2022-09-05 15:09:42,5500,58.26667,44.02,2022-09-05T15:09:40.328+0100,True,16,Yes
2022-09-05 15:09:43,8746,58.26667,44.02,2022-09-05T15:09:42.334+0100,True,16,Yes
2022-09-05 15:09:44,5500,58.26667,44.02,2022-09-05T15:09:42.334+0100,True,16,Yes
2022-09-05 15:09:45,8835,58.26667,44.02,2022-09-05T15:09:44.356+0100,True,16,Yes
2022-09-05 15:09:46,5500,58.26667,44.02,2022-09-05T15:09:44.356+0100,True,16,Yes
2022-09-05 15:09:47,8694,58.26667,44.02,2022-09-05T15:09:46.406+0100,True,16,Yes
2022-09-05 15:09:48,5552,58.26667,44.02,2022-09-05T15:09:46.406+0100,True,16,Yes
2022-09-05 15:09:49,8798,58.26667,44.02,2022-09-05T15:09:48.480+0100,True,16,Yes
2022-09-05 15:09:50,1808573,58.26667,44.02,2022-09-05T15:09:48.480+0100,True,16,Yes
2022-09-05 15:09:51,2732307,58.26667,44.02,2022-09-05T15:09:50.496+0100,True,16,Yes
2022-09-05 15:09:52,5344,58.26667,44.02,2022-09-05T15:09:50.496+0100,True,16,Yes
2022-09-05 15:09:53,12125,58.26667,44.02,2022-09-05T15:09:52.523+0100,True,16,Yes
2022-09-05 15:09:54,5605,58.26667,44.02,2022-09-05T15:09:52.523+0100,True,16,Yes
2022-09-05 15:09:55,14574,58.26667,44.02,2022-09-05T15:09:54.518+0100,True,16,Yes
2022-09-05 15:09:56,5500,58.26667,44.02,2022-09-05T15:09:54.518+0100,True,16,Yes
2022-09-05 15:09:57,8694,58.26667,44.02,2022-09-05T15:09:56.529+0100,True,16,Yes
2022-09-05 15:09:58,5500,58.26667,44.02,2022-09-05T15:09:56.529+0100,True,16,Yes
2022-09-05 15:09:59,3530483,58.26667,44.02,2022-09-05T15:09:58.544+0100,True,16,Yes
2022-09-05 15:10:00,5396,58.26667,44.02,2022-09-05T15:09:58.544+0100,True,16,Yes
2022-09-05 15:10:01,8798,58.26667,44.02,2022-09-05T15:10:00.557+0100,True,16,Yes
2022-09-05 15:10:02,5500,58.26667,44.02,2022-09-05T15:10:00.557+0100,True,16,Yes
2022-09-05 15:10:03,8798,58.26667,44.02,2022-09-05T15:10:02.558+0100,True,16,Yes
2022-09-05 15:10:04,5500,58.26667,44.02,2022-09-05T15:10:02.558+0100,True,16,Yes
2022-09-05 15:10:05,2860939,58.26667,44.02,2022-09-05T15:10:04.560+0100,True,16,Yes
2022-09-05 15:10:06,5552,58.26667,44.02,2022-09-05T15:10:04.560+0100,True,16,Yes
2022-09-05 15:10:07,8746,58.26667,44.02,2022-09-05T15:10:06.573+0100,True,16,Yes
2022-09-05 15:10:08,5500,58.26667,44.02,2022-09-05T15:10:06.573+0100,True,16,Yes
2022-09-05 15:10:09,8798,58.26667,44.02,2022-09-05T15:10:08.637+0100,True,16,Yes
2022-09-05 15:10:10,1531275,58.26667,44.02,2022-09-05T15:10:08.637+0100,True,16,Yes
2022-09-05 15:10:11,3595972,58.26667,44.02,2022-09-05T15:10:10.659+0100,True,16,Yes
2022-09-05 15:10:12,5500,58.26667,44.02,2022-09-05T15:10:10.659+0100,True,16,Yes
2022-09-05 15:10:14,10348,58.26667,44.02,2022-09-05T15:10:12.753+0100,True,16,Yes
2022-09-05 15:10:14,5500,58.26667,44.02,2022-09-05T15:10:12.753+0100,True,16,Yes
2022-09-05 15:10:15,8694,58.26667,44.02,2022-09-05T15:10:14.816+0100,True,16,Yes
2022-09-05 15:10:16,5500,58.26667,44.02,2022-09-05T15:10:14.816+0100,True,16,Yes
2022-09-05 15:10:17,5500,58.26667,44.02,2022-09-05T15:10:14.816+0100,True,16,Yes
2022-09-05 15:10:18,8798,58.26667,44.02,2022-09-05T15:10:16.939+0100,True,16,Yes
2022-09-05 15:10:19,5500,58.26667,44.02,2022-09-05T15:10:16.939+0100,True,16,Yes
2022-09-05 15:10:20,9097,58.26667,44.02,2022-09-05T15:10:18.969+0100,True,16,Yes
2022-09-05 15:10:23,8694,58.26667,44.02,2022-09-05T15:10:21.033+0100,True,16,Yes
2022-09-05 15:10:23,8694,58.26667,44.02,2022-09-05T15:10:21.033+0100,True,16,Yes
2022-09-05 15:10:23,2613591,58.26667,44.02,2022-09-05T15:10:23.078+0100,True,16,Yes
2022-09-05 15:10:24,1802541,58.26667,44.02,2022-09-05T15:10:23.078+0100,True,16,Yes
2022-09-05 15:10:25,5537,58.26667,44.02,2022-09-05T15:10:23.078+0100,True,16,Yes
2022-09-05 15:10:26,8746,58.26667,44.02,2022-09-05T15:10:25.089+0100,True,16,Yes
2022-09-05 15:10:27,5448,58.26667,44.02,2022-09-05T15:10:25.089+0100,True,16,Yes
2022-09-05 15:10:28,8746,58.26667,44.02,2022-09-05T15:10:27.106+0100,True,16,Yes
2022-09-05 15:10:29,5500,58.26667,44.02,2022-09-05T15:10:27.106+0100,True,16,Yes
2022-09-05 15:10:30,8694,58.26667,44.02,2022-09-05T15:10:29.176+0100,True,16,Yes
2022-09-05 15:10:31,5500,58.26667,44.02,2022-09-05T15:10:29.176+0100,True,16,Yes
2022-09-05 15:10:32,8798,58.26667,44.02,2022-09-05T15:10:31.228+0100,True,16,Yes
2022-09-05 15:10:33,629865,58.26667,44.02,2022-09-05T15:10:31.228+0100,True,16,Yes
2022-09-05 15:10:34,4645364,58.26667,44.02,2022-09-05T15:10:33.240+0100,True,16,Yes
2022-09-05 15:10:35,5500,58.26667,44.02,2022-09-05T15:10:33.240+0100,True,16,Yes
2022-09-05 15:10:36,8694,58.26667,44.02,2022-09-05T15:10:35.256+0100,True,16,Yes
2022-09-05 15:10:37,5552,58.26667,44.02,2022-09-05T15:10:35.256+0100,True,16,Yes
2022-09-05 15:10:38,8746,58.26667,44.02,2022-09-05T15:10:37.326+0100,True,16,Yes
2022-09-05 15:10:39,5448,58.26667,44.02,2022-09-05T15:10:37.326+0100,True,16,Yes
2022-09-05 15:10:40,8746,58.26667,44.02,2022-09-05T15:10:39.379+0100,True,16,Yes
2022-09-05 15:10:41,5448,58.26667,44.02,2022-09-05T15:10:39.379+0100,True,16,Yes
2022-09-05 15:10:42,8743,65.55,44.02,2022-09-05T15:10:41.398+0100,True,16,Yes
2022-09-05 15:10:43,4804998,65.55,44.02,2022-09-05T15:10:41.398+0100,True,16,Yes
2022-09-05 15:10:44,671077,58.26667,44.02,2022-09-05T15:10:43.401+0100,True,16,Yes
2022-09-05 15:10:45,5985,58.26667,44.02,2022-09-05T15:10:43.401+0100,True,16,Yes
2022-09-05 15:10:46,8746,58.26667,44.02,2022-09-05T15:10:45.439+0100,True,16,Yes
2022-09-05 15:10:47,5448,58.26667,44.02,2022-09-05T15:10:45.439+0100,True,16,Yes
2022-09-05 15:10:48,8795,65.55,44.02,2022-09-05T15:10:47.535+0100,True,16,Yes
2022-09-05 15:10:49,5448,65.55,44.02,2022-09-05T15:10:47.535+0100,True,16,Yes
2022-09-05 15:10:50,8699,63.606575,39.595615,2022-09-05T15:10:49.536+0100,True,16,Yes
2022-09-05 15:10:51,5500,63.606575,39.595615,2022-09-05T15:10:49.536+0100,True,16,Yes
2022-09-05 15:10:52,8691,65.55,44.02,2022-09-05T15:10:51.564+0100,True,16,Yes
2022-09-05 15:10:53,5500,65.55,44.02,2022-09-05T15:10:51.564+0100,True,16,Yes
2022-09-05 15:10:54,8743,65.55,44.02,2022-09-05T15:10:53.586+0100,True,16,Yes
2022-09-05 15:10:55,5396,65.55,44.02,2022-09-05T15:10:53.586+0100,True,16,Yes
2022-09-05 15:10:56,11988,65.55,44.02,2022-09-05T15:10:55.665+0100,True,16,Yes
2022-09-05 15:10:57,5500,65.55,44.02,2022-09-05T15:10:55.665+0100,True,16,Yes
2022-09-05 15:10:58,2154209,65.55,44.02,2022-09-05T15:10:57.736+0100,True,16,Yes
2022-09-05 15:10:59,3127789,65.55,44.02,2022-09-05T15:10:57.736+0100,True,16,Yes
2022-09-05 15:11:00,8691,65.55,44.02,2022-09-05T15:10:59.870+0100,True,16,Yes
2022-09-05 15:11:01,5552,65.55,44.02,2022-09-05T15:10:59.870+0100,True,16,Yes
2022-09-05 15:11:02,8699,63.622955,39.584698,2022-09-05T15:11:01.880+0100,True,16,Yes
2022-09-05 15:11:03,5448,63.622955,39.584698,2022-09-05T15:11:01.880+0100,True,16,Yes
2022-09-05 15:11:04,8695,64.8156,38.7896,2022-09-05T15:11:03.953+0100,True,16,Yes
2022-09-05 15:11:06,5589,64.8156,38.7896,2022-09-05T15:11:03.953+0100,True,16,Yes
2022-09-05 15:11:06,8737,66.0,38.0,2022-09-05T15:11:06.006+0100,True,16,Yes
2022-09-05 15:11:07,5448,66.0,38.0,2022-09-05T15:11:06.006+0100,True,16,Yes
2022-09-05 15:11:10,8997,66.0,38.0,2022-09-05T15:11:08.007+0100,True,16,Yes
2022-09-05 15:11:10,8685,66.0,38.0,2022-09-05T15:11:08.007+0100,True,16,Yes
2022-09-05 15:11:10,14582,66.0,38.0,2022-09-05T15:11:10.016+0100,True,16,Yes
2022-09-05 15:11:11,5500,66.0,38.0,2022-09-05T15:11:10.016+0100,True,16,Yes
2022-09-05 15:11:12,8691,66.00001,38.0,2022-09-05T15:11:12.009+0100,True,16,Yes
2022-09-05 15:11:13,3528777,66.00001,38.0,2022-09-05T15:11:12.009+0100,True,16,Yes
2022-09-05 15:11:14,1024052,66.0,38.0,2022-09-05T15:11:14.019+0100,True,16,Yes
2022-09-05 15:11:15,5552,66.0,38.0,2022-09-05T15:11:14.019+0100,True,16,Yes
2022-09-05 15:11:16,5552,66.0,38.0,2022-09-05T15:11:14.019+0100,True,16,Yes
2022-09-05 15:11:17,8633,66.0,38.0,2022-09-05T15:11:16.221+0100,True,16,Yes
2022-09-05 15:11:18,5500,66.0,38.0,2022-09-05T15:11:16.221+0100,True,16,Yes
2022-09-05 15:11:19,8737,66.0,38.0,2022-09-05T15:11:18.286+0100,True,16,Yes
2022-09-05 15:11:20,5552,66.0,38.0,2022-09-05T15:11:18.286+0100,True,16,Yes
2022-09-05 15:11:21,8737,66.0,38.0,2022-09-05T15:11:20.348+0100,True,16,Yes
2022-09-05 15:11:22,5448,66.0,38.0,2022-09-05T15:11:20.348+0100,True,16,Yes
2022-09-05 15:11:23,3110221,66.0,38.0,2022-09-05T15:11:22.424+0100,True,16,Yes
2022-09-05 15:11:24,336107,66.0,38.0,2022-09-05T15:11:22.424+0100,True,16,Yes
2022-09-05 15:11:26,8826,66.0,38.0,2022-09-05T15:11:24.490+0100,True,16,Yes
2022-09-05 15:11:26,5500,66.0,38.0,2022-09-05T15:11:24.490+0100,True,16,Yes
2022-09-05 15:11:27,8737,66.0,38.0,2022-09-05T15:11:26.499+0100,True,16,Yes
2022-09-05 15:11:28,5500,66.0,38.0,2022-09-05T15:11:26.499+0100,True,16,Yes
2022-09-05 15:11:29,8685,66.0,38.0,2022-09-05T15:11:28.600+0100,True,16,Yes
2022-09-05 15:11:30,5552,66.0,38.0,2022-09-05T15:11:28.600+0100,True,16,Yes
2022-09-05 15:11:31,2841091,66.0,38.0,2022-09-05T15:11:30.618+0100,True,16,Yes
2022-09-05 15:11:32,1561653,66.0,38.0,2022-09-05T15:11:30.618+0100,True,16,Yes
2022-09-05 15:11:33,8685,66.0,38.0,2022-09-05T15:11:32.622+0100,True,16,Yes
2022-09-05 15:11:34,5448,66.0,38.0,2022-09-05T15:11:32.622+0100,True,16,Yes
2022-09-05 15:11:35,9150,66.0,38.808765,2022-09-05T15:11:34.728+0100,True,16,Yes
2022-09-05 15:11:36,5500,66.0,38.808765,2022-09-05T15:11:34.728+0100,True,16,Yes
2022-09-05 15:11:37,8744,66.0,38.806015,2022-09-05T15:11:36.757+0100,True,16,Yes
2022-09-05 15:11:38,5396,66.0,38.806015,2022-09-05T15:11:36.757+0100,True,16,Yes
2022-09-05 15:11:39,2770084,66.0,39.609283,2022-09-05T15:11:38.761+0100,True,16,Yes
2022-09-05 15:11:40,1799314,66.0,39.609283,2022-09-05T15:11:38.761+0100,True,16,Yes
2022-09-05 15:11:41,8795,65.55,44.02,2022-09-05T15:11:40.772+0100,True,16,Yes
2022-09-05 15:11:42,5448,65.55,44.02,2022-09-05T15:11:40.772+0100,True,16,Yes
2022-09-05 15:11:43,8743,65.55,44.02,2022-09-05T15:11:42.849+0100,True,16,Yes
2022-09-05 15:11:44,5537,65.55,44.02,2022-09-05T15:11:42.849+0100,True,16,Yes
2022-09-05 15:11:45,8691,65.55,44.02,2022-09-05T15:11:44.908+0100,True,16,Yes
2022-09-05 15:11:46,5448,65.55,44.02,2022-09-05T15:11:44.908+0100,True,16,Yes
2022-09-05 15:11:47,1693628,65.55,44.02,2022-09-05T15:11:46.913+0100,True,16,Yes
2022-09-05 15:11:48,5448,65.55,44.02,2022-09-05T15:11:46.913+0100,True,16,Yes
2022-09-05 15:11:49,8691,65.55,44.02,2022-09-05T15:11:48.939+0100,True,16,Yes
2022-09-05 15:11:50,5500,65.55,44.02,2022-09-05T15:11:48.939+0100,True,16,Yes
2022-09-05 15:11:51,8691,65.55,44.02,2022-09-05T15:11:50.967+0100,True,16,Yes
2022-09-05 15:11:52,5261,65.55,44.02,2022-09-05T15:11:50.967+0100,True,16,Yes
2022-09-05 15:11:53,8878,65.55,44.02,2022-09-05T15:11:53.032+0100,True,16,Yes
2022-09-05 15:11:54,5448,65.55,44.02,2022-09-05T15:11:53.032+0100,True,16,Yes
2022-09-05 15:11:56,16768,65.55,44.02,2022-09-05T15:11:55.036+0100,True,16,Yes
2022-09-05 15:11:57,8743,65.55,44.02,2022-09-05T15:11:55.036+0100,True,16,Yes
2022-09-05 15:11:57,8743,65.55,44.02,2022-09-05T15:11:57.037+0100,True,16,Yes
2022-09-05 15:11:58,5500,65.55,44.02,2022-09-05T15:11:57.037+0100,True,16,Yes
2022-09-05 15:11:59,8639,65.55,44.02,2022-09-05T15:11:59.045+0100,True,16,Yes
2022-09-05 15:12:00,5959,65.55,44.02,2022-09-05T15:11:59.045+0100,True,16,Yes
2022-09-05 15:12:01,8743,65.55,44.02,2022-09-05T15:12:01.042+0100,True,16,Yes
2022-09-05 15:12:02,5500,65.55,44.02,2022-09-05T15:12:01.042+0100,True,16,Yes
2022-09-05 15:12:03,1878782,65.55,44.02,2022-09-05T15:12:03.130+0100,True,16,Yes
2022-09-05 15:12:05,7413754,65.55,44.02,2022-09-05T15:12:03.130+0100,True,16,Yes
2022-09-05 15:12:05,8744,66.0,39.584698,2022-09-05T15:12:05.164+0100,True,16,Yes
2022-09-05 15:12:06,5552,66.0,39.584698,2022-09-05T15:12:05.164+0100,True,16,Yes
2022-09-05 15:12:07,19996,66.00001,38.78906,2022-09-05T15:12:07.154+0100,True,16,Yes
2022-09-05 15:12:08,5500,66.00001,38.78906,2022-09-05T15:12:07.154+0100,True,16,Yes
2022-09-05 15:12:09,9108,66.0,38.808765,2022-09-05T15:12:09.185+0100,True,16,Yes
2022-09-05 15:12:10,5448,66.0,38.808765,2022-09-05T15:12:09.185+0100,True,16,Yes
2022-09-05 15:12:11,257682,66.0,38.808765,2022-09-05T15:12:09.185+0100,True,16,Yes
2022-09-05 15:12:12,3194022,66.0,39.614784,2022-09-05T15:12:11.206+0100,True,16,Yes
2022-09-05 15:12:13,8795,65.55,44.02,2022-09-05T15:12:13.219+0100,True,16,Yes
2022-09-05 15:12:14,5500,65.55,44.02,2022-09-05T15:12:13.219+0100,True,16,Yes
2022-09-05 15:12:15,8823,65.55,44.02,2022-09-05T15:12:15.218+0100,True,16,Yes
2022-09-05 15:12:16,5448,65.55,44.02,2022-09-05T15:12:15.218+0100,True,16,Yes
2022-09-05 15:12:17,5448,65.55,44.02,2022-09-05T15:12:15.218+0100,True,16,Yes
2022-09-05 15:12:18,8795,65.55,44.02,2022-09-05T15:12:17.220+0100,True,16,Yes
2022-09-05 15:12:19,5580,65.55,44.02,2022-09-05T15:12:17.220+0100,True,16,Yes
2022-09-05 15:12:20,1302687,65.55,44.02,2022-09-05T15:12:19.278+0100,True,16,Yes
2022-09-05 15:12:21,8751,63.606575,39.595615,2022-09-05T15:12:21.343+0100,True,16,Yes
2022-09-05 15:12:22,5448,63.606575,39.595615,2022-09-05T15:12:21.343+0100,True,16,Yes
2022-09-05 15:12:23,5500,63.606575,39.595615,2022-09-05T15:12:21.343+0100,True,16,Yes
2022-09-05 15:12:24,8787,63.58607,39.609283,2022-09-05T15:12:23.362+0100,True,16,Yes
2022-09-05 15:12:25,11173,63.58607,39.609283,2022-09-05T15:12:23.362+0100,True,16,Yes
2022-09-05 15:12:26,11635,65.55,44.02,2022-09-05T15:12:25.370+0100,True,16,Yes
2022-09-05 15:12:27,5552,65.55,44.02,2022-09-05T15:12:25.370+0100,True,16,Yes
2022-09-05 15:12:28,2198476,58.26667,44.02,2022-09-05T15:12:27.366+0100,True,16,Yes
2022-09-05 15:12:29,5500,58.26667,44.02,2022-09-05T15:12:27.366+0100,True,16,Yes
2022-09-05 15:12:30,8746,58.26667,44.02,2022-09-05T15:12:29.366+0100,True,16,Yes
2022-09-05 15:12:31,5500,58.26667,44.02,2022-09-05T15:12:29.366+0100,True,16,Yes
2022-09-05 15:12:32,8746,58.26667,44.02,2022-09-05T15:12:31.441+0100,True,16,Yes
2022-09-05 15:12:34,5552,58.26667,44.02,2022-09-05T15:12:31.441+0100,True,16,Yes
2022-09-05 15:12:34,8746,58.26667,44.02,2022-09-05T15:12:33.466+0100,True,16,Yes
2022-09-05 15:12:35,5500,58.26667,44.02,2022-09-05T15:12:33.466+0100,True,16,Yes
2022-09-05 15:12:36,204357,58.26667,44.02,2022-09-05T15:12:35.552+0100,True,16,Yes
2022-09-05 15:12:37,6825156,58.26667,44.02,2022-09-05T15:12:35.552+0100,True,16,Yes
2022-09-05 15:12:38,8746,58.26667,44.02,2022-09-05T15:12:37.563+0100,True,16,Yes
2022-09-05 15:12:39,5500,58.26667,44.02,2022-09-05T15:12:37.563+0100,True,16,Yes
2022-09-05 15:12:40,8694,58.26667,44.02,2022-09-05T15:12:39.687+0100,True,16,Yes
2022-09-05 15:12:41,5500,58.26667,44.02,2022-09-05T15:12:39.687+0100,True,16,Yes
2022-09-05 15:12:43,5049860,58.26667,44.02,2022-09-05T15:12:41.772+0100,True,16,Yes
2022-09-05 15:12:44,1161922,58.26667,44.02,2022-09-05T15:12:41.772+0100,True,16,Yes
2022-09-05 15:12:44,8835,58.26667,44.02,2022-09-05T15:12:43.780+0100,True,16,Yes
2022-09-05 15:12:45,5448,58.26667,44.02,2022-09-05T15:12:43.780+0100,True,16,Yes
2022-09-05 15:12:46,8694,58.26667,44.02,2022-09-05T15:12:45.792+0100,True,16,Yes
2022-09-05 15:12:47,5448,58.26667,44.02,2022-09-05T15:12:45.792+0100,True,16,Yes
2022-09-05 15:12:49,8798,58.26667,44.02,2022-09-05T15:12:47.870+0100,True,16,Yes
2022-09-05 15:12:49,5552,58.26667,44.02,2022-09-05T15:12:47.870+0100,True,16,Yes
2022-09-05 15:12:50,9143,58.26667,44.02,2022-09-05T15:12:49.879+0100,True,16,Yes
2022-09-05 15:12:51,5396,58.26667,44.02,2022-09-05T15:12:49.879+0100,True,16,Yes
2022-09-05 15:12:52,8691,65.55,44.02,2022-09-05T15:12:51.963+0100,True,16,Yes
2022-09-05 15:12:53,5552,65.55,44.02,2022-09-05T15:12:51.963+0100,True,16,Yes
2022-09-05 15:12:54,583616,65.55,44.02,2022-09-05T15:12:54.055+0100,True,16,Yes
2022-09-05 15:12:55,5500,65.55,44.02,2022-09-05T15:12:54.055+0100,True,16,Yes
2022-09-05 15:12:57,8691,65.55,44.02,2022-09-05T15:12:56.057+0100,True,16,Yes
2022-09-05 15:12:57,5396,65.55,44.02,2022-09-05T15:12:56.057+0100,True,16,Yes
2022-09-05 15:12:58,8743,65.55,44.02,2022-09-05T15:12:58.069+0100,True,16,Yes
2022-09-05 15:12:59,5500,65.55,44.02,2022-09-05T15:12:58.069+0100,True,16,Yes
2022-09-05 15:13:00,8746,58.26667,44.02,2022-09-05T15:13:00.091+0100,True,16,Yes
2022-09-05 15:13:01,5670020,58.26667,44.02,2022-09-05T15:13:00.091+0100,True,16,Yes
